,company,product,regular,sale,prime,sale_discount,prime_discount,prime_sale_difference,discount_bins,parsed_product
1616,The Seaweed Bath Co.,Revitalizing Body Wash With Matcha & Vitamin C,15.99,13.49,12.14,0.15634771732332708,0.24077548467792365,0.08442776735459656,0% to 25%,Wash
1491,The Seaweed Bath Co.,Restoring Body Wash With Oat Milk & Chamomile,15.99,13.49,12.14,0.15634771732332708,0.24077548467792365,0.08442776735459656,0% to 25%,Wash
1475,The Seaweed Bath Co.,Awaken Detox Scrub,15.99,13.49,12.14,0.15634771732332708,0.24077548467792365,0.08442776735459656,0% to 25%,Scrub
1533,Rainbow Light,Brain & Focus Multivitamin,31.99,26.99,24.29,0.15629884338855893,0.24070021881838077,0.08440137542982185,0% to 25%,Brain
1486,DESERT ESSENCE,Whitening Plus Toothpaste,4.49,3.79,3.41,0.155902004454343,0.24053452115812923,0.08463251670378624,0% to 25%,Toothpaste
1701,DESERT ESSENCE,Tea Tree Mint Toothpaste,4.49,3.79,3.41,0.155902004454343,0.24053452115812923,0.08463251670378624,0% to 25%,Toothpaste
1394,DESERT ESSENCE,Wintergreen Tea Tree Toothpaste,4.49,3.79,3.41,0.155902004454343,0.24053452115812923,0.08463251670378624,0% to 25%,Toothpaste
1718,DESERT ESSENCE,Ultra Care Mint Tea Tree Toothpaste,4.49,3.79,3.41,0.155902004454343,0.24053452115812923,0.08463251670378624,0% to 25%,Toothpaste
429,Ascent,Chocolate Whey Protein,44.99,37.99,34.19,0.15559013114025333,0.24005334518781962,0.08446321404756629,0% to 25%,Protein
674,Ascent,Chocolate Peanut Butter Whey,44.99,37.99,34.19,0.15559013114025333,0.24005334518781962,0.08446321404756629,0% to 25%,Whey
1804,Ascent,Organic Chocolate Plant Protein,44.99,37.99,34.19,0.15559013114025333,0.24005334518781962,0.08446321404756629,0% to 25%,Protein
1747,Ascent,Organic Vanilla Bean Plant Protein,44.99,37.99,34.19,0.15559013114025333,0.24005334518781962,0.08446321404756629,0% to 25%,Protein
1333,Four Sigmatic,Vegan Protein Powder,44.99,37.99,34.19,0.15559013114025333,0.24005334518781962,0.08446321404756629,0% to 25%,Powder
601,SmartyPants,Womens Complete Multivitamin Gummies,28.99,24.49,22.04,0.15522593997930323,0.2397378406347016,0.08451190065539838,0% to 25%,Gummies
117,Garden of Life,Vanilla Raw Organic Protein,41.99,35.49,31.94,0.15479876160990713,0.23934270064301022,0.08454393903310309,0% to 25%,Protein
282,Garden of Life,Chocolate Raw Organic Protein,41.99,35.49,31.94,0.15479876160990713,0.23934270064301022,0.08454393903310309,0% to 25%,Protein
307,Garden of Life,Unflavored - No Stevia Raw Organic Protein,41.99,35.49,31.94,0.15479876160990713,0.23934270064301022,0.08454393903310309,0% to 25%,Protein
1678,Nature's Path Organic,Cinnamon Apple Crisp Grain Free Hot Cereal,6.49,5.49,4.94,0.15408320493066252,0.23882896764252692,0.0847457627118644,0% to 25%,Cereal
952,STONE & SKILLET,Muffin English Cinnamon Raisin 4pk,6.49,5.49,4.94,0.15408320493066252,0.23882896764252692,0.0847457627118644,0% to 25%,Muffin
728,STONE & SKILLET,Artisan Whole Wheat English Muffin,6.49,5.49,4.94,0.15408320493066252,0.23882896764252692,0.0847457627118644,0% to 25%,Muffin
351,STONE & SKILLET,Artisan English Muffin,6.49,5.49,4.94,0.15408320493066252,0.23882896764252692,0.0847457627118644,0% to 25%,Muffin
1691,Nature's Path Organic,Maple Almond Crunch Grain Free Hot Cereal,6.49,5.49,4.94,0.15408320493066252,0.23882896764252692,0.0847457627118644,0% to 25%,Cereal
212,Coconut Secret,Coconut Aminos,6.49,5.49,4.94,0.15408320493066252,0.23882896764252692,0.0847457627118644,0% to 25%,Aminos
811,Natrol,Melatonin 10mg,12.99,10.99,9.89,0.1539645881447267,0.23864511162432633,0.08468052347959965,0% to 25%,Melatonin
1391,Richard's,Sparkling Rainwater 12oz Glass 12 PK,12.99,10.99,9.89,0.1539645881447267,0.23864511162432633,0.08468052347959965,0% to 25%,Glass
927,Just Date Syrup,Organic Pomegranate Molasses,12.99,10.99,9.89,0.1539645881447267,0.23864511162432633,0.08468052347959965,0% to 25%,Molasses
939,ALAFFIA,Unscented Shea Butter,12.99,10.99,9.89,0.1539645881447267,0.23864511162432633,0.08468052347959965,0% to 25%,Butter
1443,ALAFFIA,Passionfruit Shea Butter,12.99,10.99,9.89,0.1539645881447267,0.23864511162432633,0.08468052347959965,0% to 25%,Butter
1193,Kerrygold,Kilaree Cheddar Cubes,12.99,10.99,9.89,0.1539645881447267,0.23864511162432633,0.08468052347959965,0% to 25%,Cubes
479,Country Life,"Vitamin D3 Softgels, 5000 Iu",18.29,15.49,13.94,0.15308911973756145,0.23783488244942586,0.0847457627118644,0% to 25%,Softgels
1795,Super Coffee,Coconut Mocha ,3.29,2.79,2.51,0.15197568389057747,0.237082066869301,0.08510638297872353,0% to 25%,Mocha
1801,Navitas Organics,Organic Camu Powder,22.99,19.49,17.54,0.15224010439321445,0.2370595911265767,0.08481948673336226,0% to 25%,Powder
1970,Om Mushroom Superfood,Organic Mighty Mushroom Broth,22.99,19.49,17.54,0.15224010439321445,0.2370595911265767,0.08481948673336226,0% to 25%,Broth
1267,DESERT ESSENCE,Organic Jojoba Oil,14.49,12.29,11.06,0.15182884748102143,0.23671497584541057,0.08488612836438914,0% to 25%,Oil
883,Kal,Unsweetened Yeast Flakes,16.49,13.99,12.59,0.1516070345664038,0.23650697392359,0.0848999393571862,0% to 25%,Flakes
1396,Plant Fusion,Chocolate Complete Plant Protein,32.99,27.99,25.19,0.15156107911488337,0.23643528341921793,0.08487420430433457,0% to 25%,Protein
230,Amazing Grass,The Original Green Superfood,32.99,27.99,25.19,0.15156107911488337,0.23643528341921793,0.08487420430433457,0% to 25%,Superfood
1465,Amazing Grass,Cacao Infusion Chocolate Superfood (17 Oz),49.49,41.99,37.79,0.15154576682158016,0.23641139624166507,0.08486562942008491,0% to 25%,Superfood
1937,Emu,Orange Blossom Hand Sanitizer Mist,5.29,4.49,4.04,0.15122873345935728,0.23629489603024578,0.0850661625708885,0% to 25%,Mist
516,Vital Proteins,Collagen Peptide Protein Powder Packet,1.99,1.69,1.52,0.1507537688442211,0.2361809045226131,0.085427135678392,0% to 25%,Packet
1609,Country Life,Vitamin D3 5000IU,26.49,22.49,20.24,0.15100037750094375,0.23593808984522457,0.08493771234428082,0% to 25%,D3
1120,SEAFOOD,Wild Sardines In Extra Virgin Olive Oil,3.99,3.39,3.05,0.15037593984962405,0.2355889724310778,0.08521303258145374,0% to 25%,Sardines
1880,Rsp Nutrition,Tropical Immunity Hydration Shot Pineapple Ginger,3.99,3.39,3.05,0.15037593984962405,0.2355889724310778,0.08521303258145374,0% to 25%,Ginger
961,Organicville,Organic Dijon Mustard,3.99,3.39,3.05,0.15037593984962405,0.2355889724310778,0.08521303258145374,0% to 25%,Mustard
1800,Four Sigmatic,Vegan Protein Powder,3.99,3.39,3.05,0.15037593984962405,0.2355889724310778,0.08521303258145374,0% to 25%,Powder
1822,Sky Valley,Enchilada Sauce,3.99,3.39,3.05,0.15037593984962405,0.2355889724310778,0.08521303258145374,0% to 25%,Sauce
1636,Sky Valley,Verde Sauce,3.99,3.39,3.05,0.15037593984962405,0.2355889724310778,0.08521303258145374,0% to 25%,Sauce
1379,Sky Valley,Taco Sauce,3.99,3.39,3.05,0.15037593984962405,0.2355889724310778,0.08521303258145374,0% to 25%,Sauce
1600,BrainJuice,Brain Juice Peach Mango,3.99,3.39,3.05,0.15037593984962405,0.2355889724310778,0.08521303258145374,0% to 25%,Mango
815,Organicville,Organic Stone Ground Mustard,3.99,3.39,3.05,0.15037593984962405,0.2355889724310778,0.08521303258145374,0% to 25%,Mustard
925,Country Life,Magnesium 300 MG With Silica,15.29,12.99,11.69,0.1504251144538914,0.2354480052321779,0.08502289077828651,0% to 25%,Magnesium
1729,Whole Foods Market,Vegan Green Beans Almondine,7.99,6.79,6.11,0.15018773466833546,0.23529411764705876,0.0851063829787233,0% to 25%,Almondine
1377,Base Culture,Cinnamon Almond Butter,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Butter
1694,Natrol,Melatonin 3mg,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Melatonin
1323,Jason Natural Products,Himalayan Pink Salt,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Salt
1591,Jason Natural Products,Apricot Body Wash,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Wash
985,Vital Farms,Ghee Butter Squeeze,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Squeeze
1469,Jason Natural Products,Body Wash Cannabis Sativa Seed Oil,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Oil
587,Jason Natural Products,Lavender Body Wash,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Wash
1276,Base Culture,Original Almond Butter,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Butter
511,Jason Natural Products,Glycerin Rosewater Body Wash,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Wash
1285,BI O KLEEN,Bac Out Foaming Action Sprayer,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Sprayer
1818,JASON NATURAL COSMETICS,Sensitive Skin Body Wash,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Wash
1309,Jason Natural Products,Smoothing Coconut Body Wash,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Wash
921,Jason Natural Products,Tea Tree Body Wash,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Wash
92,Siete Family Foods,Burrito Tortilla Wrap,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Wrap
887,Jason Natural Products,Citrus Satin Body Wash,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Wash
1350,GoMacro,Oatmeal Chocolate Chip Bars,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Bars
131,Wellshire Farms,Virginia Baked Ham,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Ham
1039,Bach,Black Currant Flavor Rescue Pastilles,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Pastilles
908,Jason Natural Products,Aloe Vera Body Wash,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Wash
93,Wellshire Farms,Virginia Baked Ham,9.99,8.49,7.64,0.1501501501501501,0.23523523523523526,0.08508508508508517,0% to 25%,Ham
299,Ancient organics,100% Organic Ghee,19.99,16.99,15.29,0.1500750375187594,0.23511755877938967,0.08504252126063028,0% to 25%,Ghee
1007,Gaia Herbs,Rapidrelief Black Elderberry Syrp,19.99,16.99,15.29,0.1500750375187594,0.23511755877938967,0.08504252126063028,0% to 25%,Syrp
1026,Ancient organics,Organic Cultured Ghee,19.99,16.99,15.29,0.1500750375187594,0.23511755877938967,0.08504252126063028,0% to 25%,Ghee
1878,Om Mushroom Superfood,Mushroom Superfood Gently Zen Capsules,29.99,25.49,22.94,0.15005001667222406,0.23507835945315092,0.08502834278092686,0% to 25%,Capsules
2074,Qunol,Turmeric Curcumin Complex,29.99,25.49,22.94,0.15005001667222406,0.23507835945315092,0.08502834278092686,0% to 25%,Complex
1136,Plant Fusion,Vanilla Complete Plant Protein,29.99,25.49,22.94,0.15005001667222406,0.23507835945315092,0.08502834278092686,0% to 25%,Protein
1387,Vital Proteins,Vital Performance Protein Chocolate,29.99,25.49,22.94,0.15005001667222406,0.23507835945315092,0.08502834278092686,0% to 25%,Chocolate
1206,Beekeeper's Naturals,B LXR Brain Fuel,29.99,25.49,22.94,0.15005001667222406,0.23507835945315092,0.08502834278092686,0% to 25%,Fuel
558,Garden of Life,Organic Mykind Women's Once Daily Multi,29.99,25.49,22.94,0.15005001667222406,0.23507835945315092,0.08502834278092686,0% to 25%,Multi
1060,Kos,Organic Blue Spirulina Powder,39.99,33.99,30.59,0.15003750937734428,0.23505876469117282,0.08502125531382854,0% to 25%,Powder
886,Beekeeper's Naturals,B.powered Superfood Honey,39.99,33.99,30.59,0.15003750937734428,0.23505876469117282,0.08502125531382854,0% to 25%,Honey
1232,Ascent,Orange Mango Pre-workout Hydration Fuel,39.99,33.99,30.59,0.15003750937734428,0.23505876469117282,0.08502125531382854,0% to 25%,Fuel
565,Garden of Life,Organic Mykind Prenatal Once Daily,39.99,33.99,30.59,0.15003750937734428,0.23505876469117282,0.08502125531382854,0% to 25%,Daily
419,Primal Kitchen,Vanilla Coconut Collagen Fuel,39.99,33.99,30.59,0.15003750937734428,0.23505876469117282,0.08502125531382854,0% to 25%,Fuel
1183,Om Mushroom Superfood,Lion's Mane Mushroom Superfood,49.99,42.49,38.24,0.1500300060012002,0.2350470094018804,0.08501700340068019,0% to 25%,Superfood
946,Garden of Life,Vitamin Code 50 And Wiser,79.99,67.99,61.19,0.15001875234404305,0.23502937867233398,0.08501062632829093,0% to 25%,Code
768,Sky Valley,Sriracha Sauce,8.69,7.39,6.65,0.14959723820483317,0.23475258918296882,0.08515535097813565,0% to 25%,Sauce
1584,Not Your Mother's,Tahitian Gardenia Flower & Mango Butter Conditioner,9.39,7.99,7.19,0.14909478168264112,0.23429179978700743,0.0851970181043663,0% to 25%,Flower
1833,Not Your Mother's,Activated Bamboo Charcoal & Purple Moonstone Conditioner,9.39,7.99,7.19,0.14909478168264112,0.23429179978700743,0.0851970181043663,0% to 25%,Charcoal
1814,NOT YOUR MOTHER'S NATURALS,Aquatic Blue Mint & Sea Holly Conditioner 16 oz,9.39,7.99,7.19,0.14909478168264112,0.23429179978700743,0.0851970181043663,0% to 25%,Conditioner
1869,Om Mushroom Superfood,Organic Beef Bone Broth Drink Mix,2.69,2.29,2.06,0.14869888475836424,0.23420074349442377,0.08550185873605953,0% to 25%,Mix
1303,Navitas Organics,Organic Elderberry Powder,23.49,19.99,17.99,0.14899957428693067,0.23414218816517673,0.08514261387824607,0% to 25%,Powder
1281,Gaia Herbs,Organic Everyday Elderberry Gummies,23.49,19.99,17.99,0.14899957428693067,0.23414218816517673,0.08514261387824607,0% to 25%,Gummies
1134,Garden of Life,Vitamin Code Raw One For Women,36.99,31.49,28.34,0.14868883482022177,0.2338469856718033,0.08515815085158152,0% to 25%,Code
534,Primal Kitchen,Chocolate Coconut Collagen Protein,36.99,31.49,28.34,0.14868883482022177,0.2338469856718033,0.08515815085158152,0% to 25%,Protein
1933,Navitas Organics,Vanilla & Greens Superfood Blend,26.99,22.99,20.69,0.1482030381622823,0.23341978510559458,0.08521674694331227,0% to 25%,Vanilla
983,Gaia Herbs,Black Elderberry Extra Strength Gummies,26.99,22.99,20.69,0.1482030381622823,0.23341978510559458,0.08521674694331227,0% to 25%,Gummies
933,Natierra,Coarse Pink Salt,8.79,7.49,6.74,0.1478953356086461,0.2332195676905574,0.08532423208191131,0% to 25%,Salt
1439,Country Life,Magnesium 300 Mg With Silica,8.79,7.49,6.74,0.1478953356086461,0.2332195676905574,0.08532423208191131,0% to 25%,Magnesium
669,Himalania,Fine Pink Salt,8.79,7.49,6.74,0.1478953356086461,0.2332195676905574,0.08532423208191131,0% to 25%,Salt
6,Vital Proteins,Unflavored Collagen Peptides,43.99,37.49,33.74,0.14776085473971357,0.2330075017049329,0.08524664696521933,0% to 25%,Peptides
1877,Four Sigmatic,Organic Balance Adaptogen Blend Mix,30.49,25.99,23.39,0.14758937356510327,0.2328632338471629,0.08527386028205963,0% to 25%,Mix
642,Tera's Whey,Organic Bourbon Vanilla Whey Protein,30.49,25.99,23.39,0.14758937356510327,0.2328632338471629,0.08527386028205963,0% to 25%,Protein
769,Tera's Whey,Organic Plain Unsweetened Whey Protein,30.49,25.99,23.39,0.14758937356510327,0.2328632338471629,0.08527386028205963,0% to 25%,Protein
1376,nuun,Tangerine Lime Hydration,6.79,5.79,5.21,0.1472754050073638,0.23269513991163482,0.08541973490427102,0% to 25%,Hydration
1374,nuun,Blueberry Pomegranate Hydration,6.79,5.79,5.21,0.1472754050073638,0.23269513991163482,0.08541973490427102,0% to 25%,Hydration
1416,Renew Life,Ultimate Flora,16.99,14.49,13.04,0.14714537963507934,0.2324896998234255,0.08534432018834615,0% to 25%,Flora
1159,Amazing Grass,Organic Glow Vanilla Honeysuckle Amazing Protein,33.99,28.99,26.09,0.1471020888496618,0.23242130038246545,0.08531921153280364,0% to 25%,Protein
2073,EssentialOxygen,Mouthwash Organic,14.99,12.79,11.51,0.1467645096731155,0.23215476984656436,0.08539026017344886,0% to 25%,Organic
692,Beekeeper's Naturals,Propolis Spray,14.99,12.79,11.51,0.1467645096731155,0.23215476984656436,0.08539026017344886,0% to 25%,Spray
1457,ALAFFIA,Wild Lavender Whipped Shea Butter & Coconut Oil,14.99,12.79,11.51,0.1467645096731155,0.23215476984656436,0.08539026017344886,0% to 25%,Whipped
1238,ALAFFIA,Unscented Whipped Shea Butter and Coconut Oil,14.99,12.79,11.51,0.1467645096731155,0.23215476984656436,0.08539026017344886,0% to 25%,Oil
1306,EssentialOxygen,Organic Wintergreen Brushing Rinse,14.99,12.79,11.51,0.1467645096731155,0.23215476984656436,0.08539026017344886,0% to 25%,Rinse
1683,Wholesome!,Honey Organic,12.29,10.49,9.44,0.14646053702196904,0.23189585028478432,0.08543531326281528,0% to 25%,Organic
1884,Ener-C,Orange Pkt,0.69,0.59,0.53,0.14492753623188404,0.2318840579710144,0.08695652173913038,0% to 25%,Pkt
1069,Navitas Organics,Organic Acai Powder,18.49,15.79,14.21,0.14602487831260136,0.23147647376960512,0.08545159545700376,0% to 25%,Powder
1719,Renew Life,"Kids' Ultimate Flora Probiotic Gummies, 3B",18.49,15.79,14.21,0.14602487831260136,0.23147647376960512,0.08545159545700376,0% to 25%,Gummies
1811,Wedderspoon,Manuka Honey Immunity Gummies,23.99,20.49,18.44,0.14589412255106293,0.23134639433097115,0.08545227177990822,0% to 25%,Gummies
1517,Love Good Fats,Chocolate Chip Cookie Dough Snack Bar 4 Count,8.99,7.69,6.92,0.1446051167964405,0.23025583982202447,0.08565072302558396,0% to 25%,Bar
1424,Love Good Fats,Peanut Butter Chocolatey Snack Bars,8.99,7.69,6.92,0.1446051167964405,0.23025583982202447,0.08565072302558396,0% to 25%,Bars
1807,CHARLES CHOCOLATES,Ruby Cacao Raspberry & Pistachio Bar,8.99,7.69,6.92,0.1446051167964405,0.23025583982202447,0.08565072302558396,0% to 25%,Raspberry
1569,Primal Kitchen,Vanilla Coconut Collagen Protein Powder Packet,2.79,2.39,2.15,0.14336917562724016,0.22939068100358428,0.08602150537634412,0% to 25%,Packet
1045,Hilary's,Organic Spicy Veggie Meatless Breakfast Sausage,3.49,2.99,2.69,0.14326647564469908,0.22922636103151872,0.08595988538681965,0% to 25%,Sausage
303,Van's Foods,Totally Original Gluten Free Waffles,3.49,2.99,2.69,0.14326647564469908,0.22922636103151872,0.08595988538681965,0% to 25%,Waffles
1040,Hilary's,Organic Apple Maple Meatless Breakfast Sausage,3.49,2.99,2.69,0.14326647564469908,0.22922636103151872,0.08595988538681965,0% to 25%,Sausage
170,Van's Foods,Gluten Free Blueberry Waffles,3.49,2.99,2.69,0.14326647564469908,0.22922636103151872,0.08595988538681965,0% to 25%,Waffles
1287,Nature's Path Organic,Berry Strawberry Unfrosted Toaster Pastries,3.49,2.99,2.69,0.14326647564469908,0.22922636103151872,0.08595988538681965,0% to 25%,Pastries
509,Nature's Path Organic,Berry Strawberry Frosted Toaster Pastries,3.49,2.99,2.69,0.14326647564469908,0.22922636103151872,0.08595988538681965,0% to 25%,Pastries
708,Nature's Path Organic,Wildberry Açai Frosted Toaster Pastries,3.49,2.99,2.69,0.14326647564469908,0.22922636103151872,0.08595988538681965,0% to 25%,Pastries
1274,Jason Natural Products,Healthy Mouth Mouthwash,6.29,5.39,4.85,0.14308426073131963,0.22893481717011133,0.08585055643879169,0% to 25%,Mouthwash
1651,Jason Natural Products,Sea Salt Cool Mint Mouthwash,6.29,5.39,4.85,0.14308426073131963,0.22893481717011133,0.08585055643879169,0% to 25%,Mouthwash
1850,AURA CACIA,Pine Essential Oil,6.99,5.99,5.39,0.14306151645207443,0.22889842632331914,0.0858369098712447,0% to 25%,Oil
1855,Garden of Flavor,Twisted Roots Organic Cold-Pressed Juice,6.99,5.99,5.39,0.14306151645207443,0.22889842632331914,0.0858369098712447,0% to 25%,Juice
1705,Garden of Flavor,Green Harmony Organic Cold-Pressed Juice with Probiotics,6.99,5.99,5.39,0.14306151645207443,0.22889842632331914,0.0858369098712447,0% to 25%,Juice
885,Nature's Path Organic,Smoothie Bowl Superfood Granola,6.99,5.99,5.39,0.14306151645207443,0.22889842632331914,0.0858369098712447,0% to 25%,Granola
1530,Richard's,Sparkling Rainwater 12oz Glass 6 PK,6.99,5.99,5.39,0.14306151645207443,0.22889842632331914,0.0858369098712447,0% to 25%,oz
1791,Noble Made by the New Primal,Classic Ranch Dressing & Marinade,6.99,5.99,5.39,0.14306151645207443,0.22889842632331914,0.0858369098712447,0% to 25%,Dressing
764,Noble Made by the New Primal,Hot Buffalo Dipping & Wing Sauce,6.99,5.99,5.39,0.14306151645207443,0.22889842632331914,0.0858369098712447,0% to 25%,Dipping
1479,Garden of Flavor,Turmeric Tonic Organic Cold-Pressed Juice with Probiotics,6.99,5.99,5.39,0.14306151645207443,0.22889842632331914,0.0858369098712447,0% to 25%,Juice
1172,Nature's Path Organic,Golden Turmeric Superfood Granola,6.99,5.99,5.39,0.14306151645207443,0.22889842632331914,0.0858369098712447,0% to 25%,Granola
